Name,Taxa,Family,Location,Env,Yield,TSTWT,Protein,Height,DTH
LDRC99_98,EA_515,LDRC99,Spillman,2016,1.465993333,63.95970667,12.000432,37.92544,160.087518
LDRC99_99,EA_516,LDRC99,Spillman,2016,2.685493333,61.75970667,11.800432,34.92574,165.087518
LDRC99_100,EA_517,LDRC99,Spillman,2016,1.315993333,61.35970667,13.700432,37.92544,161.087518
LDRC99_101,EA_518,LDRC99,Spillman,2016,1.935993333,60.85970667,13.700432,40.92544,167.087518
LDRC99_102,EA_519,LDRC99,Spillman,2016,2.465993333,59.15970667,12.200432,36.92544,167.087518
LDRC99_105,EA_520,LDRC99,Spillman,2016,1.015993333,61.55970667,15.100432,41.92544,166.087518
LDRC99_106,EA_521,LDRC99,Spillman,2016,2.575493333,61.15970667,14.900432,31.92544,162.087518
LDRC99_107,EA_522,LDRC99,Spillman,2016,3.475493333,60.95970667,11.200432,35.92574,165.087518
LDRC99_108,EA_523,LDRC99,Spillman,2016,1.175993333,61.95970667,13.500432,45.92244,167.087518
LDRC99_109,EA_524,LDRC99,Spillman,2016,3.335493333,59.45970667,11.300432,34.92574,165.087518
LDRC99_110,EA_525,LDRC99,Spillman,2016,0.775993333,61.15970667,12.800432,45.92244,165.087518
PBW_72,EA_576,PBW,Spillman,2016,3.295493333,60.55970667,11.700432,32.92544,165.087518
PBW_73,EA_577,PBW,Spillman,2016,3.835493333,60.95970667,12.400432,31.92544,165.087518
PBW_74,EA_578,PBW,Spillman,2016,3.705493333,59.45970667,11.500432,32.92544,168.087188
PBW_75,EA_579,PBW,Spillman,2016,3.895493333,61.45970667,12.100432,36.92544,169.087218
PBW_76,EA_580,PBW,Spillman,2016,2.425993333,60.75970667,13.500432,32.92544,161.087518
PBW_77,EA_581,PBW,Spillman,2016,3.409493333,58.55170667,11.122232,32.01244,168.766718
PBW_78,EA_582,PBW,Spillman,2016,3.459493333,60.95170667,10.822212,33.01244,168.766718
PBW_79,EA_583,PBW,Spillman,2016,3.489493333,60.45170667,11.622232,31.01244,160.766518
PBW_80,EA_584,PBW,Spillman,2016,3.149493333,60.35170667,12.622432,31.01244,160.766518
PBW_81,EA_585,PBW,Spillman,2016,2.999493333,60.55170667,13.422432,33.01244,167.766718
PBW_82,EA_586,PBW,Spillman,2016,3.349493333,59.55170667,13.422432,35.01274,167.766718
PBW_83,EA_587,PBW,Spillman,2016,2.499493333,58.65170667,12.722432,32.01244,164.766518
PBW_85,EA_589,PBW,Spillman,2016,3.149493333,59.85170667,13.222432,29.01244,163.766518
PBW_86,EA_590,PBW,Spillman,2016,3.009493333,60.15170667,13.122432,30.01244,162.766518
PBW_87,EA_591,PBW,Spillman,2016,3.119493333,59.45170667,12.522432,34.01244,164.766518
PBW_88,EA_592,PBW,Spillman,2016,2.749493333,60.15170667,13.522432,29.01244,164.766518
PBW_89,EA_593,PBW,Spillman,2016,3.299493333,58.55170667,12.422432,31.01244,166.766518
PBW_90,EA_594,PBW,Spillman,2016,3.159493333,60.05170667,12.422432,36.01274,165.766518
PBW_91,EA_595,PBW,Spillman,2016,3.129493333,60.95170667,11.922432,26.01244,160.766518
PBW_92,EA_596,PBW,Spillman,2016,3.169493333,60.15170667,10.822212,29.01244,160.766518
PBW_93,EA_597,PBW,Spillman,2016,2.719493333,61.95160667,11.222232,31.01244,162.766518
PBW_94,EA_598,PBW,Spillman,2016,2.909493333,61.45170667,11.722232,27.01244,158.766518
PBW_95,EA_599,PBW,Spillman,2016,2.489693333,60.95170667,12.322432,32.01244,161.766518
PBW_96,EA_600,PBW,Spillman,2016,2.249693333,62.35160667,10.822212,35.01274,169.766518
VIDA_45,EA_651,VIDA,Spillman,2016,3.439493333,61.95160667,11.522232,28.01244,160.766518
VIDA_67,EA_652,VIDA,Spillman,2016,3.709493333,63.15160667,13.222432,30.01244,160.766518
VIDA_68,EA_653,VIDA,Spillman,2016,3.649493333,62.45160667,11.122232,34.01244,162.766518
VIDA_71,EA_654,VIDA,Spillman,2016,2.949493333,61.05170667,11.122232,34.01244,160.766518
VIDA_72,EA_655,VIDA,Spillman,2016,3.689493333,61.85160667,13.522432,29.01244,158.766518
VIDA_74,EA_656,VIDA,Spillman,2016,2.119693333,61.75160667,12.922432,35.01274,164.766518
VIDA_75,EA_657,VIDA,Spillman,2016,3.339493333,60.55170667,11.422232,32.01244,163.766518
VIDA_76,EA_658,VIDA,Spillman,2016,3.529493333,62.85160667,11.122232,37.01244,163.766518
VIDA_77,EA_659,VIDA,Spillman,2016,3.919493333,61.95160667,10.622232,30.01244,163.766518
VIDA_78,EA_660,VIDA,Spillman,2016,3.859493333,62.85160667,11.522232,31.01244,164.766518
VIDA_79,EA_661,VIDA,Spillman,2016,3.559493333,62.65157267,10.822212,35.01274,164.766518
VIDA_81,EA_662,VIDA,Spillman,2016,3.809493333,61.85160667,10.322232,32.01244,164.766518
VIDA_83,EA_663,VIDA,Spillman,2016,2.939493333,62.85160667,12.022432,35.01274,163.766518
VIDA_86,EA_664,VIDA,Spillman,2016,2.449693333,63.55160667,11.422232,32.01244,163.766518
VIDA_87,EA_665,VIDA,Spillman,2016,3.709493333,61.05170667,10.522232,33.01244,164.766518
VIDA_88,EA_666,VIDA,Spillman,2016,3.589493333,60.25170667,12.022432,34.01244,166.766518
VIDA_89,EA_667,VIDA,Spillman,2016,3.749493333,62.75157667,11.722232,29.01244,163.766518
VIDA_91,EA_668,VIDA,Spillman,2016,3.199493333,64.45170667,11.422232,32.01244,163.766518
VIDA_92,EA_669,VIDA,Spillman,2016,3.309493333,62.55160667,10.022232,31.01244,162.766518
VIDA_93,EA_670,VIDA,Spillman,2016,3.059493333,63.85170667,11.922432,30.01244,166.766518
VIDA_95,EA_671,VIDA,Spillman,2016,3.569493333,62.45160667,11.522232,35.01274,166.766518
VIDA_96,EA_672,VIDA,Spillman,2016,3.199493333,60.95170667,11.322232,31.01244,164.766518
VIDA_97,EA_673,VIDA,Spillman,2016,3.449493333,62.55160667,10.422232,32.01244,162.766518
VIDA_99,EA_674,VIDA,Spillman,2016,4.149493333,59.55170667,10.622232,32.01244,169.766518
VIDA_101,EA_675,VIDA,Spillman,2016,4.159493333,55.45170667,12.122432,34.01244,169.766518
LDRC16_74,EA_726,LDRC16,Spillman,2016,2.575493333,63.50140667,13.692432,29.50944,157.090518
LDRC16_76,EA_727,LDRC16,Spillman,2016,0.695993333,61.50170667,14.592432,34.50944,158.090518
LDRC16_77,EA_728,LDRC16,Spillman,2016,2.425993333,61.20170667,14.392432,31.50944,156.090518
LDRC16_78,EA_729,LDRC16,Spillman,2016,2.635493333,62.40140667,13.592432,40.50944,156.090518
LDRC16_79,EA_730,LDRC16,Spillman,2016,2.565493333,63.80170667,13.392432,35.50911,158.090518
LDRC16_81,EA_731,LDRC16,Spillman,2016,2.865493333,62.50140667,13.092432,38.50944,160.087518
LDRC16_82,EA_732,LDRC16,Spillman,2016,2.195993333,59.90170667,13.492432,35.50911,157.090518
LDRC16_83,EA_733,LDRC16,Spillman,2016,2.475993333,61.90140667,12.892432,31.50944,158.090518
LDRC16_86,EA_734,LDRC16,Spillman,2016,3.195493333,59.90170667,11.892432,33.50944,159.087518
LDRC16_87,EA_735,LDRC16,Spillman,2016,2.905493333,60.80170667,13.592432,28.50944,160.087518
LDRC16_88,EA_736,LDRC16,Spillman,2016,4.045493333,59.90170667,12.292432,32.50944,161.087518
LDRC16_90,EA_737,LDRC16,Spillman,2016,3.615493333,62.10140667,12.492432,29.50944,159.087518
LDRC16_91,EA_738,LDRC16,Spillman,2016,3.425493333,62.00140667,11.892432,30.50944,157.090518
LDRC16_93,EA_739,LDRC16,Spillman,2016,2.905493333,59.10170667,11.592132,32.50944,159.087518
LDRC16_94,EA_740,LDRC16,Spillman,2016,3.145493333,62.20140667,12.592432,41.50944,161.087518
LDRC16_95,EA_741,LDRC16,Spillman,2016,3.495493333,62.00140667,12.092432,30.50944,158.090518
LDRC16_96,EA_742,LDRC16,Spillman,2016,3.475493333,61.50170667,11.692132,34.50944,164.087518
LDRC16_97,EA_743,LDRC16,Spillman,2016,3.635493333,61.80140667,12.092432,31.50944,164.087518
LDRC16_98,EA_744,LDRC16,Spillman,2016,3.255493333,62.70137667,11.792432,31.50944,158.090518
LDRC16_99,EA_745,LDRC16,Spillman,2016,3.115493333,61.20170667,12.892432,30.50944,161.087518
LDRC16_101,EA_746,LDRC16,Spillman,2016,2.805493333,61.30170667,14.292432,35.50911,157.090518
LDRC16_104,EA_747,LDRC16,Spillman,2016,2.695493333,61.10170667,13.292432,31.50944,158.090518
LDRC16_105,EA_748,LDRC16,Spillman,2016,2.635493333,61.10170667,12.292432,34.50944,159.087518
LDRC16_106,EA_749,LDRC16,Spillman,2016,3.035493333,61.50170667,13.392432,38.50944,161.087518
LDRC16_43,EA_750,LDRC16,Spillman,2016,2.315993333,60.80170667,15.692432,28.50944,159.087518
LDRC2_79,EA_801,LDRC2,Spillman,2016,1.845993333,60.40170667,14.092432,34.50944,161.087518
LDRC2_80,EA_802,LDRC2,Spillman,2016,0.775993333,61.70140667,15.192432,33.50944,160.087518
LDRC2_81,EA_803,LDRC2,Spillman,2016,0.695993333,60.50170667,16.792432,35.50911,165.087518
LDRC2_82,EA_804,LDRC2,Spillman,2016,1.674293333,59.33570667,12.576432,37.62844,164.458518
LDRC2_83,EA_805,LDRC2,Spillman,2016,1.804293333,60.93570667,14.076432,43.62844,160.458518
LDRC2_84,EA_806,LDRC2,Spillman,2016,0.914293333,62.53620667,13.676432,42.62844,166.458518
LDRC2_85,EA_807,LDRC2,Spillman,2016,1.704293333,60.93570667,13.276432,32.62844,158.458518
LDRC2_86,EA_808,LDRC2,Spillman,2016,2.564493333,61.23570667,13.476432,37.62844,160.458518
LDRC2_87,EA_809,LDRC2,Spillman,2016,1.224293333,60.83570667,13.076432,31.62844,159.458518
LDRC2_88,EA_810,LDRC2,Spillman,2016,1.594273333,60.63570667,13.276432,29.62844,159.458518
LDRC2_89,EA_811,LDRC2,Spillman,2016,1.264293333,62.73618667,12.876432,31.62844,159.458518
LDRC2_91,EA_812,LDRC2,Spillman,2016,2.544493333,62.43620667,13.176432,33.62844,161.458518
LDRC2_93,EA_813,LDRC2,Spillman,2016,1.814293333,62.03620667,13.276432,38.62844,163.458518
LDRC2_94,EA_814,LDRC2,Spillman,2016,1.634293333,61.23570667,13.476432,41.62844,158.458518
LDRC2_95,EA_815,LDRC2,Spillman,2016,1.804293333,61.93620667,12.876432,35.6281,159.458518
LDRC2_96,EA_816,LDRC2,Spillman,2016,0.484493333,62.65970667,13.576432,34.62814,157.460518
LDRC2_100,EA_817,LDRC2,Spillman,2016,0.434493333,62.65970667,14.376432,38.62844,160.458518
LDRC2_104,EA_818,LDRC2,Spillman,2016,1.094293333,62.33620667,12.676432,40.62844,165.458518
LDRC2_105,EA_819,LDRC2,Spillman,2016,1.614293333,62.53620667,12.176432,36.62844,159.458518
LDRC2_107,EA_820,LDRC2,Spillman,2016,1.734293333,61.73620667,14.076432,38.62844,157.460518
LDRC2_108,EA_821,LDRC2,Spillman,2016,1.704293333,60.43570667,14.676432,36.62844,157.460518
LDRC2_111,EA_822,LDRC2,Spillman,2016,1.564273333,61.03570667,10.976032,32.62844,163.458518
LDRC2_112,EA_823,LDRC2,Spillman,2016,0.574293333,59.33570667,14.376432,34.62814,158.458518
LDRC2_114,EA_824,LDRC2,Spillman,2016,0.854293333,59.53570667,12.476432,35.6281,163.458518
LDRC2_116,EA_825,LDRC2,Spillman,2016,0.934293333,60.53570667,14.076432,34.62814,159.458518
LDRC5_70,EA_876,LDRC5,Spillman,2016,2.260993333,60.28470667,12.117432,35.50911,160.003518
LDRC5_71,EA_877,LDRC5,Spillman,2016,3.260493333,62.08470667,11.017132,35.50911,165.003518
LDRC5_72,EA_878,LDRC5,Spillman,2016,2.530493333,61.88470667,10.817102,34.50944,164.003518
LDRC5_73,EA_879,LDRC5,Spillman,2016,2.630493333,59.28470667,12.617432,31.50944,165.003518
LDRC5_74,EA_880,LDRC5,Spillman,2016,2.440993333,60.98470667,12.117432,39.50944,165.003518
LDRC5_75,EA_881,LDRC5,Spillman,2016,2.530493333,61.18470667,12.117432,40.50944,161.003518
LDRC5_76,EA_882,LDRC5,Spillman,2016,2.110993333,59.58470667,11.817432,41.50944,168.003818
LDRC5_77,EA_883,LDRC5,Spillman,2016,1.860993333,61.98470667,12.117432,32.50944,160.003518
LDRC5_79,EA_884,LDRC5,Spillman,2016,1.650993333,60.28470667,11.917432,36.50914,166.003518
LDRC5_80,EA_885,LDRC5,Spillman,2016,3.380493333,61.48470667,11.817432,30.50944,160.003518
LDRC5_82,EA_886,LDRC5,Spillman,2016,1.440993333,62.78470667,12.817432,38.50944,161.003518
LDRC5_83,EA_887,LDRC5,Spillman,2016,2.950493333,60.28470667,12.317432,30.50944,160.003518
LDRC5_85,EA_888,LDRC5,Spillman,2016,3.240493333,62.18470667,13.017432,35.50911,161.003518
LDRC5_86,EA_889,LDRC5,Spillman,2016,2.240993333,61.78470667,12.117432,30.50944,159.003518
LDRC5_87,EA_890,LDRC5,Spillman,2016,2.720493333,60.58470667,12.617432,32.50944,160.003518
LDRC5_88,EA_891,LDRC5,Spillman,2016,2.160993333,60.18470667,14.217432,32.50944,159.003518
LDRC5_89,EA_892,LDRC5,Spillman,2016,2.590493333,61.48470667,13.717432,38.50944,166.003518
LDRC5_90,EA_893,LDRC5,Spillman,2016,2.330993333,61.38470667,12.317432,32.50944,161.003518
LDRC5_92,EA_894,LDRC5,Spillman,2016,2.550493333,61.18470667,13.317432,37.50944,164.003518
LDRC5_93,EA_895,LDRC5,Spillman,2016,3.080493333,62.98470667,12.217432,29.50944,165.003518
LDRC5_94,EA_896,LDRC5,Spillman,2016,2.840493333,61.88470667,12.217432,33.50944,165.003518
LDRC5_69,EA_897,LDRC5,Spillman,2016,2.730493333,60.68470667,12.417432,33.50944,168.003818
LDRC5_99,EA_898,LDRC5,Spillman,2016,2.170993333,60.38470667,12.317432,31.50944,161.003518
LDRC5_102,EA_899,LDRC5,Spillman,2016,2.310993333,61.48470667,12.717432,32.50944,164.003518
LDRC5_103,EA_900,LDRC5,Spillman,2016,2.490993333,61.98470667,12.217432,34.50944,165.003518
LDRC53_84,EA_951,LDRC53,Spillman,2016,2.590493333,62.68470667,12.217432,37.50944,161.003518
LDRC53_85,EA_952,LDRC53,Spillman,2016,3.220493333,62.78470667,12.817432,36.50914,163.003518
LDRC53_87,EA_953,LDRC53,Spillman,2016,1.320993333,60.18470667,12.617432,38.50944,161.003518
LDRC53_88,EA_954,LDRC53,Spillman,2016,2.990493333,59.88470667,13.017432,35.50911,160.003518
LDRC53_89,EA_955,LDRC53,Spillman,2016,2.565493333,61.61970667,12.942432,36.72144,162.278518
LDRC53_90,EA_956,LDRC53,Spillman,2016,2.975493333,61.81950667,13.142432,35.72164,159.278518
LDRC53_91,EA_957,LDRC53,Spillman,2016,1.765893333,60.81970667,14.542432,37.72144,164.278518
LDRC53_92,EA_958,LDRC53,Spillman,2016,3.265493333,61.31970667,12.742432,39.72144,164.278518
LDRC53_93,EA_959,LDRC53,Spillman,2016,2.815493333,61.41970667,13.542432,36.72144,165.278518
LDRC53_96,EA_960,LDRC53,Spillman,2016,3.615493333,60.81970667,11.142232,35.72164,164.278518
LDRC53_99,EA_961,LDRC53,Spillman,2016,2.505493333,61.71950667,12.442432,35.72164,163.278518
LDRC53_100,EA_962,LDRC53,Spillman,2016,1.825893333,61.01970667,12.342432,37.72144,163.278518
LDRC53_102,EA_963,LDRC53,Spillman,2016,2.155893333,61.11970667,12.042432,36.72144,161.278518
LDRC53_103,EA_964,LDRC53,Spillman,2016,1.805893333,62.41950667,13.742432,36.72144,162.278518
LDRC53_104,EA_965,LDRC53,Spillman,2016,0.885893333,63.21950667,12.942432,37.72144,162.278518
LDRC53_107,EA_966,LDRC53,Spillman,2016,1.875893333,63.61950667,12.842432,37.72144,158.278518
LDRC53_108,EA_967,LDRC53,Spillman,2016,3.645493333,62.71945667,11.042232,31.72144,162.278518
LDRC53_109,EA_968,LDRC53,Spillman,2016,3.055493333,63.01950667,12.842432,36.72144,164.278518
LDRC53_110,EA_969,LDRC53,Spillman,2016,2.635493333,62.31950667,15.242432,31.72144,160.278518
LDRC53_111,EA_970,LDRC53,Spillman,2016,2.985493333,62.01950667,13.442432,37.72144,165.278518
LDRC53_113,EA_971,LDRC53,Spillman,2016,1.105893333,60.01970667,13.842432,43.72144,167.278318
LDRC53_116,EA_972,LDRC53,Spillman,2016,3.065493333,62.81950667,11.342232,37.72144,161.278518
LDRC53_117,EA_973,LDRC53,Spillman,2016,2.515493333,61.41970667,13.242432,37.72144,165.278518
LDRC53_119,EA_974,LDRC53,Spillman,2016,2.975493333,63.31950667,11.042232,39.72144,165.278518
LDRC53_120,EA_975,LDRC53,Spillman,2016,3.165493333,64.11970667,11.642232,34.72164,161.278518
LDRC15_72,EA_1176,LDRC15,Spillman,2016,2.059293333,63.82970667,12.800432,40.81244,164.947518
LDRC15_74,EA_1177,LDRC15,Spillman,2016,1.149293333,61.82920667,12.500432,38.81244,164.947518
LDRC15_75,EA_1178,LDRC15,Spillman,2016,2.895493333,62.00140667,11.592132,32.50944,165.087518
LDRC15_76,EA_1179,LDRC15,Spillman,2016,3.135493333,60.00170667,11.992432,36.50914,173.087518
LDRC15_77,EA_1180,LDRC15,Spillman,2016,3.315493333,59.40170667,12.592432,37.50944,168.087188
LDRC15_79,EA_1181,LDRC15,Spillman,2016,2.315993333,63.50140667,11.192132,34.50944,167.087518
LDRC15_80,EA_1182,LDRC15,Spillman,2016,3.415493333,64.90170667,10.892132,35.50911,164.087518
LDRC15_84,EA_1183,LDRC15,Spillman,2016,3.125493333,61.30170667,10.592132,29.50944,165.087518
LDRC15_85,EA_1184,LDRC15,Spillman,2016,2.935493333,62.70137667,13.692432,34.50944,165.087518
LDRC15_86,EA_1185,LDRC15,Spillman,2016,0.315493333,59.80170667,13.492432,41.50944,168.087188
LDRC15_87,EA_1186,LDRC15,Spillman,2016,3.145493333,62.10140667,11.792432,32.50944,167.087518
LDRC15_88,EA_1187,LDRC15,Spillman,2016,0.755993333,62.70137667,13.792432,41.50944,164.087518
LDRC15_89,EA_1188,LDRC15,Spillman,2016,2.695493333,62.80140667,11.492132,43.50944,165.087518
LDRC15_90,EA_1189,LDRC15,Spillman,2016,3.265493333,62.50140667,11.792432,39.50944,165.087518
LDRC15_91,EA_1190,LDRC15,Spillman,2016,2.945493333,62.30140667,12.392432,34.50944,170.087518
LDRC15_92,EA_1191,LDRC15,Spillman,2016,2.965493333,63.10140667,12.892432,36.50914,165.087518
LDRC15_94,EA_1192,LDRC15,Spillman,2016,1.915993333,59.30170667,13.092432,41.50944,165.087518
LDRC15_95,EA_1193,LDRC15,Spillman,2016,3.555493333,61.80140667,11.392132,42.50944,165.087518
LDRC15_96,EA_1194,LDRC15,Spillman,2016,2.895493333,60.90170667,12.292432,41.50944,167.087518
LDRC15_97,EA_1195,LDRC15,Spillman,2016,3.275493333,63.40140667,11.292132,37.50944,162.087518
LDRC15_102,EA_1196,LDRC15,Spillman,2016,3.065493333,63.30140667,11.892432,42.50944,165.087518
LDRC15_103,EA_1197,LDRC15,Spillman,2016,3.595493333,63.00140667,11.892432,37.50944,167.087518
LDRC15_104,EA_1198,LDRC15,Spillman,2016,3.065493333,62.00140667,12.892432,39.50944,165.087518
LDRC15_106,EA_1199,LDRC15,Spillman,2016,2.035993333,63.30140667,14.492432,45.50944,164.087518
LDRC15_113,EA_1200,LDRC15,Spillman,2016,2.775493333,62.10140667,12.392432,34.50944,165.087518
LDRC25_66,EA_1251,LDRC25,Spillman,2016,2.114293333,57.43570667,11.576032,41.62844,160.458518
LDRC25_67,EA_1252,LDRC25,Spillman,2016,1.104293333,61.53570667,12.576432,43.62844,164.458518
LDRC25_68,EA_1253,LDRC25,Spillman,2016,2.774493333,63.43620667,11.976432,34.62814,163.458518
LDRC25_71,EA_1254,LDRC25,Spillman,2016,1.940993333,63.68470667,10.417132,33.50944,161.003518
LDRC25_72,EA_1255,LDRC25,Spillman,2016,1.190993333,62.08470667,13.817432,35.50911,162.003518
LDRC25_73,EA_1256,LDRC25,Spillman,2016,1.410993333,59.98470667,14.017432,35.50911,161.003518
LDRC25_74,EA_1257,LDRC25,Spillman,2016,2.110993333,61.68470667,10.617132,34.50944,161.003518
LDRC25_75,EA_1258,LDRC25,Spillman,2016,1.650993333,62.38470667,12.617432,35.50911,162.003518
LDRC25_76,EA_1259,LDRC25,Spillman,2016,3.220493333,62.08470667,9.617432,30.50944,162.003518
LDRC25_77,EA_1260,LDRC25,Spillman,2016,2.270993333,61.58470667,11.317132,33.50944,163.003518
LDRC25_78,EA_1261,LDRC25,Spillman,2016,2.930493333,63.48470667,10.417132,32.50944,160.003518
LDRC25_79,EA_1262,LDRC25,Spillman,2016,1.490993333,62.88470667,12.317432,43.50944,162.003518
LDRC25_80,EA_1263,LDRC25,Spillman,2016,2.210993333,60.88470667,10.817102,35.50911,161.003518
LDRC25_81,EA_1264,LDRC25,Spillman,2016,1.010993333,62.38470667,12.317432,39.50944,169.003818
LDRC25_84,EA_1265,LDRC25,Spillman,2016,1.170993333,62.38470667,12.417432,41.50944,162.003518
LDRC25_85,EA_1266,LDRC25,Spillman,2016,1.760993333,62.08470667,11.717132,38.50944,162.003518
LDRC25_87,EA_1267,LDRC25,Spillman,2016,2.850493333,60.98470667,10.217132,37.50944,165.003518
LDRC25_88,EA_1268,LDRC25,Spillman,2016,2.350993333,62.78470667,11.517132,32.50944,163.003518
LDRC25_53,EA_1269,LDRC25,Spillman,2016,1.320993333,59.28470667,11.317132,38.50944,164.003518
LDRC25_91,EA_1270,LDRC25,Spillman,2016,1.940993333,60.18470667,10.517132,33.50944,159.003518
LDRC25_93,EA_1271,LDRC25,Spillman,2016,2.730493333,61.08470667,11.917432,40.50944,161.003518
LDRC25_97,EA_1272,LDRC25,Spillman,2016,2.970493333,60.98470667,12.517432,31.50944,166.003518
LDRC25_98,EA_1273,LDRC25,Spillman,2016,3.340493333,60.28470667,12.017432,37.50944,163.003518
LDRC25_99,EA_1274,LDRC25,Spillman,2016,1.890993333,61.68470667,13.517432,41.50944,161.003518
LDRC25_101,EA_1275,LDRC25,Spillman,2016,2.340993333,60.08470667,11.417132,35.50911,161.003518
LDRC10_26,EA_1301,LDRC10,Spillman,2016,2.678493333,62.25970667,13.250432,32.59244,157.170518
LDRC10_27,EA_1302,LDRC10,Spillman,2016,2.688493333,61.55970667,12.350432,36.59244,157.170518
LDRC10_28,EA_1303,LDRC10,Spillman,2016,2.858493333,61.75970667,13.550432,29.59244,157.170518
LDRC10_29,EA_1304,LDRC10,Spillman,2016,3.208493333,61.15970667,12.350432,31.59244,158.170518
LDRC10_30,EA_1305,LDRC10,Spillman,2016,2.858493333,62.65970667,12.950432,32.59244,159.170518
LDRC10_31,EA_1306,LDRC10,Spillman,2016,2.538493333,61.85970667,13.950432,34.59244,160.170518
LDRC10_32,EA_1307,LDRC10,Spillman,2016,3.478493333,62.15970667,11.050432,34.59244,164.170518
LDRC10_33,EA_1308,LDRC10,Spillman,2016,3.688493333,62.55970667,11.250432,36.59244,157.170518
LDRC10_34,EA_1309,LDRC10,Spillman,2016,2.518493333,61.35970667,14.150432,33.59244,158.170518
LDRC10_35,EA_1310,LDRC10,Spillman,2016,3.078493333,62.45970667,14.050432,35.59244,167.170518
LDRC10_36,EA_1311,LDRC10,Spillman,2016,2.598493333,62.05970667,14.450432,35.59244,157.170518
LDRC10_37,EA_1312,LDRC10,Spillman,2016,3.318493333,62.45970667,12.350432,33.59244,160.170518
LDRC10_38,EA_1313,LDRC10,Spillman,2016,2.798493333,62.05970667,13.350432,27.59244,156.170518
LDRC10_39,EA_1314,LDRC10,Spillman,2016,2.138493333,62.45970667,13.450432,29.59244,158.170518
LDRC10_40,EA_1315,LDRC10,Spillman,2016,3.008493333,61.35970667,12.750432,28.59244,158.170518
LDRC10_41,EA_1316,LDRC10,Spillman,2016,2.708493333,61.25970667,14.550432,32.59244,164.170518
LDRC10_42,EA_1317,LDRC10,Spillman,2016,2.618493333,61.45970667,13.950432,31.59244,160.170518
LDRC10_43,EA_1318,LDRC10,Spillman,2016,2.488493333,61.95970667,15.150432,30.59244,159.170518
LDRC10_44,EA_1319,LDRC10,Spillman,2016,1.318493333,60.95970667,13.450432,37.59244,159.170518
LDRC10_45,EA_1320,LDRC10,Spillman,2016,2.858493333,61.25970667,14.250432,35.59244,158.170518
LDRC10_46,EA_1321,LDRC10,Spillman,2016,3.038493333,61.25970667,13.250432,30.59244,159.170518
LDRC10_47,EA_1322,LDRC10,Spillman,2016,2.268493333,61.15970667,15.850432,32.59244,158.170518
LDRC10_48,EA_1323,LDRC10,Spillman,2016,3.238493333,62.95970667,13.050432,33.59244,160.170518
LDRC10_49,EA_1324,LDRC10,Spillman,2016,2.458493333,63.25970667,14.450432,29.59244,157.170518
LDRC10_50,EA_1325,LDRC10,Spillman,2016,2.858493333,61.65970667,12.550432,27.59244,157.170518
LDRC19_26,EA_1376,LDRC19,Spillman,2016,2.618493333,61.35970667,13.350432,47.59244,173.170518
LDRC19_27,EA_1377,LDRC19,Spillman,2016,2.471993333,60.83570667,11.322232,38.24344,158.612518
LDRC19_28,EA_1378,LDRC19,Spillman,2016,1.971993333,60.63570667,16.022432,39.24344,160.612518
LDRC19_29,EA_1379,LDRC19,Spillman,2016,1.641993333,62.73618667,15.122432,47.24244,161.612518
LDRC19_30,EA_1380,LDRC19,Spillman,2016,2.311993333,62.13620667,13.122432,50.24244,171.612518
LDRC19_31,EA_1381,LDRC19,Spillman,2016,2.791493333,62.13620667,13.722432,47.24244,161.612518
LDRC19_32,EA_1382,LDRC19,Spillman,2016,1.861993333,60.03570667,15.022432,41.24344,165.612518
LDRC19_33,EA_1383,LDRC19,Spillman,2016,1.821993333,60.23570667,14.022432,43.24344,159.612518
LDRC19_34,EA_1384,LDRC19,Spillman,2016,2.921493333,57.23570667,13.522432,39.24344,159.612518
LDRC19_35,EA_1385,LDRC19,Spillman,2016,2.471993333,60.33570667,11.722232,44.24344,165.612518
LDRC19_36,EA_1386,LDRC19,Spillman,2016,1.811993333,61.53570667,11.822432,40.24344,165.612518
LDRC19_37,EA_1387,LDRC19,Spillman,2016,1.821993333,59.63570667,15.422432,40.24344,162.612518
LDRC19_38,EA_1388,LDRC19,Spillman,2016,2.061993333,59.83570667,14.222432,44.24344,165.612518
LDRC19_39,EA_1389,LDRC19,Spillman,2016,2.091993333,61.63570667,14.522432,42.24344,166.612518
LDRC19_40,EA_1390,LDRC19,Spillman,2016,3.061493333,59.23570667,12.522432,43.24344,164.612518
LDRC19_41,EA_1391,LDRC19,Spillman,2016,2.091993333,61.33570667,12.922432,34.24344,159.612518
LDRC19_42,EA_1392,LDRC19,Spillman,2016,2.111993333,63.43620667,13.922432,37.24344,160.612518
LDRC19_43,EA_1393,LDRC19,Spillman,2016,2.641493333,62.53620667,14.122432,31.24344,159.612518
LDRC19_44,EA_1394,LDRC19,Spillman,2016,1.141993333,60.33570667,14.422432,44.24344,169.612518
LDRC19_45,EA_1395,LDRC19,Spillman,2016,2.331993333,62.73618667,12.122432,46.24244,165.612518
LDRC19_46,EA_1396,LDRC19,Spillman,2016,2.931493333,62.63618667,12.622432,33.24344,169.612518
LDRC19_47,EA_1397,LDRC19,Spillman,2016,2.531493333,62.83620667,11.722232,32.24344,159.612518
LDRC19_48,EA_1398,LDRC19,Spillman,2016,2.921493333,63.63620667,12.022432,31.24344,158.612518
LDRC19_49,EA_1399,LDRC19,Spillman,2016,2.071993333,62.93620667,12.522432,40.24344,157.610518
